symbol,yahoo_symbol,name,series,isin,industry,source,as_of
GLAND,GLAND.NS,Gland Pharma Limited,EQ,INE068V01023,,local_data_nse_equity_list,2026-04-29
GLAXO,GLAXO.NS,GlaxoSmithKline Pharmaceuticals Limited,EQ,INE159A01016,,local_data_nse_equity_list,2026-04-29
GLENMARK,GLENMARK.NS,Glenmark Pharmaceuticals Limited,EQ,INE935A01035,,local_data_nse_equity_list,2026-04-29
GLFL,GLFL.NS,Gujarat Lease Financing Limited,BE,INE540A01017,,local_data_nse_equity_list,2026-04-29
GLOBAL,GLOBAL.NS,Global Education Limited,EQ,INE291W01037,,local_data_nse_equity_list,2026-04-29
GLOBALE,GLOBALE.NS,Globale Tessile Limited,EQ,INE0URU01010,,local_data_nse_equity_list,2026-04-29
GLOBALVECT,GLOBALVECT.NS,Global Vectra Helicorp Limited,EQ,INE792H01019,,local_data_nse_equity_list,2026-04-29
GLOBE,GLOBE.NS,GLOBE ENTERPRISES (INDIA) LIMITED,EQ,INE581X01021,,local_data_nse_equity_list,2026-04-29
GLOBECIVIL,GLOBECIVIL.NS,Globe Civil Projects Limited,BE,INE0V3U01015,,local_data_nse_equity_list,2026-04-29
GLOBUSSPR,GLOBUSSPR.NS,Globus Spirits Limited,EQ,INE615I01010,,local_data_nse_equity_list,2026-04-29
GLOSTERLTD,GLOSTERLTD.NS,Gloster Limited,EQ,INE350Z01018,,local_data_nse_equity_list,2026-04-29
GLOTTIS,GLOTTIS.NS,Glottis Limited,EQ,INE0TQE01026,,local_data_nse_equity_list,2026-04-29
GMBREW,GMBREW.NS,GM Breweries Limited,EQ,INE075D01018,,local_data_nse_equity_list,2026-04-29
GMDCLTD,GMDCLTD.NS,Gujarat Mineral Development Corporation Limited,EQ,INE131A01031,,local_data_nse_equity_list,2026-04-29
GMMPFAUDLR,GMMPFAUDLR.NS,GMM Pfaudler Limited,EQ,INE541A01023,,local_data_nse_equity_list,2026-04-29
GMRAIRPORT,GMRAIRPORT.NS,GMR AIRPORTS LIMITED,EQ,INE776C01039,,local_data_nse_equity_list,2026-04-29
GMRP&UI,GMRP&UI.NS,GMR Power and Urban Infra Limited,EQ,INE0CU601026,,local_data_nse_equity_list,2026-04-29
GNA,GNA.NS,GNA Axles Limited,EQ,INE934S01014,,local_data_nse_equity_list,2026-04-29
GNFC,GNFC.NS,Gujarat Narmada Valley Fertilizers and Chemicals Limited,EQ,INE113A01013,,local_data_nse_equity_list,2026-04-29
GNRL,GNRL.NS,Gujarat Natural Resources Limited,EQ,INE207H01018,,local_data_nse_equity_list,2026-04-29
GOACARBON,GOACARBON.NS,Goa Carbon Limited,EQ,INE426D01013,,local_data_nse_equity_list,2026-04-29
GOCLCORP,GOCLCORP.NS,GOCL Corporation Limited,EQ,INE077F01035,,local_data_nse_equity_list,2026-04-29
GOCOLORS,GOCOLORS.NS,Go Fashion (India) Limited,EQ,INE0BJS01011,,local_data_nse_equity_list,2026-04-29
GODAVARIB,GODAVARIB.NS,Godavari Biorefineries Limited,EQ,INE497S01012,,local_data_nse_equity_list,2026-04-29
GODFRYPHLP,GODFRYPHLP.NS,Godfrey Phillips India Limited,EQ,INE260B01028,,local_data_nse_equity_list,2026-04-29
GODIGIT,GODIGIT.NS,Go Digit General Insurance Limited,EQ,INE03JT01014,,local_data_nse_equity_list,2026-04-29
GODREJAGRO,GODREJAGRO.NS,Godrej Agrovet Limited,EQ,INE850D01014,,local_data_nse_equity_list,2026-04-29
GODREJCP,GODREJCP.NS,Godrej Consumer Products Limited,EQ,INE102D01028,,local_data_nse_equity_list,2026-04-29
GODREJIND,GODREJIND.NS,Godrej Industries Limited,EQ,INE233A01035,,local_data_nse_equity_list,2026-04-29
GODREJPROP,GODREJPROP.NS,Godrej Properties Limited,EQ,INE484J01027,,local_data_nse_equity_list,2026-04-29
GOKEX,GOKEX.NS,Gokaldas Exports Limited,EQ,INE887G01027,,local_data_nse_equity_list,2026-04-29
GOKUL,GOKUL.NS,Gokul Refoils and Solvent Limited,EQ,INE020J01029,,local_data_nse_equity_list,2026-04-29
GOKULAGRO,GOKULAGRO.NS,Gokul Agro Resources Limited,EQ,INE314T01033,,local_data_nse_equity_list,2026-04-29
GOLDENTOBC,GOLDENTOBC.NS,Golden Tobacco Limited,BZ,INE973A01010,,local_data_nse_equity_list,2026-04-29
GOLDIAM,GOLDIAM.NS,Goldiam International Limited,EQ,INE025B01025,,local_data_nse_equity_list,2026-04-29
GOLDTECH,GOLDTECH.NS,AION-TECH SOLUTIONS LIMITED,EQ,INE805A01014,,local_data_nse_equity_list,2026-04-29
GOODLUCK,GOODLUCK.NS,Goodluck India Limited,EQ,INE127I01024,,local_data_nse_equity_list,2026-04-29
GOODYEAR,GOODYEAR.NS,Goodyear India Limited,EQ,INE533A01012,,local_data_nse_equity_list,2026-04-29
GOPAL,GOPAL.NS,Gopal Snacks Limited,EQ,INE0L9R01028,,local_data_nse_equity_list,2026-04-29
GOYALALUM,GOYALALUM.NS,Goyal Aluminiums Limited,EQ,INE705X01026,,local_data_nse_equity_list,2026-04-29
GPIL,GPIL.NS,Godawari Power And Ispat limited,EQ,INE177H01039,,local_data_nse_equity_list,2026-04-29
GPPL,GPPL.NS,Gujarat Pipavav Port Limited,EQ,INE517F01014,,local_data_nse_equity_list,2026-04-29
GPTHEALTH,GPTHEALTH.NS,GPT Healthcare Limited,EQ,INE486R01017,,local_data_nse_equity_list,2026-04-29
GPTINFRA,GPTINFRA.NS,GPT Infraprojects Limited,EQ,INE390G01014,,local_data_nse_equity_list,2026-04-29
GRANDOAK,GRANDOAK.NS,Grand Oak Canyons Distillery Limited,EQ,INE926B01016,,local_data_nse_equity_list,2026-04-29
GRANULES,GRANULES.NS,Granules India Limited,EQ,INE101D01020,,local_data_nse_equity_list,2026-04-29
GRAPHITE,GRAPHITE.NS,Graphite India Limited,EQ,INE371A01025,,local_data_nse_equity_list,2026-04-29
GRASIM,GRASIM.NS,Grasim Industries Limited,EQ,INE047A01021,,local_data_nse_equity_list,2026-04-29
GRAUWEIL,GRAUWEIL.NS,Grauer & Weil India Limited,EQ,INE266D01021,,local_data_nse_equity_list,2026-04-29
GRAVISSHO,GRAVISSHO.NS,Graviss Hospitality Limited,EQ,INE214F01026,,local_data_nse_equity_list,2026-04-29
GRAVITA,GRAVITA.NS,Gravita India Limited,EQ,INE024L01027,,local_data_nse_equity_list,2026-04-29
GREAVESCOT,GREAVESCOT.NS,Greaves Cotton Limited,EQ,INE224A01026,,local_data_nse_equity_list,2026-04-29
GREENLAM,GREENLAM.NS,Greenlam Industries Limited,EQ,INE544R01021,,local_data_nse_equity_list,2026-04-29
GREENPANEL,GREENPANEL.NS,Greenpanel Industries Limited,EQ,INE08ZM01014,,local_data_nse_equity_list,2026-04-29
GREENPLY,GREENPLY.NS,Greenply Industries Limited,EQ,INE461C01038,,local_data_nse_equity_list,2026-04-29
GREENPOWER,GREENPOWER.NS,Orient Green Power Company Limited,EQ,INE999K01014,,local_data_nse_equity_list,2026-04-29
GRINDWELL,GRINDWELL.NS,Grindwell Norton Limited,EQ,INE536A01023,,local_data_nse_equity_list,2026-04-29
GRINFRA,GRINFRA.NS,G R Infraprojects Limited,EQ,INE201P01022,,local_data_nse_equity_list,2026-04-29
GRMOVER,GRMOVER.NS,GRM Overseas Limited,EQ,INE192H01020,,local_data_nse_equity_list,2026-04-29
GROBTEA,GROBTEA.NS,The Grob Tea Company Limited,EQ,INE646C01018,,local_data_nse_equity_list,2026-04-29
GROWW,GROWW.NS,Billionbrains Garage Ventures Limited,EQ,INE0HOQ01053,,local_data_nse_equity_list,2026-04-29
GRPLTD,GRPLTD.NS,GRP Limited,EQ,INE137I01015,,local_data_nse_equity_list,2026-04-29
GRSE,GRSE.NS,Garden Reach Shipbuilders & Engineers Limited,EQ,INE382Z01011,,local_data_nse_equity_list,2026-04-29
GRWRHITECH,GRWRHITECH.NS,Garware Hi-Tech Films Limited,EQ,INE291A01017,,local_data_nse_equity_list,2026-04-29
GSFC,GSFC.NS,Gujarat State Fertilizers & Chemicals Limited,EQ,INE026A01025,,local_data_nse_equity_list,2026-04-29
GSLSU,GSLSU.NS,Global Surfaces Limited,EQ,INE0JSX01015,,local_data_nse_equity_list,2026-04-29
GSPCROP,GSPCROP.NS,GSP Crop Science Limited,EQ,INE713R01022,,local_data_nse_equity_list,2026-04-29
GSPL,GSPL.NS,Gujarat State Petronet Limited,EQ,INE246F01010,,local_data_nse_equity_list,2026-04-29
GSS,GSS.NS,GSS Infotech Limited,BE,INE871H01011,,local_data_nse_equity_list,2026-04-29
GTECJAINX,GTECJAINX.NS,G-TEC JAINX EDUCATION LIMITED,EQ,INE586X01012,,local_data_nse_equity_list,2026-04-29
GTL,GTL.NS,GTL Limited,BE,INE043A01012,,local_data_nse_equity_list,2026-04-29
GTLINFRA,GTLINFRA.NS,GTL Infrastructure Limited,EQ,INE221H01019,,local_data_nse_equity_list,2026-04-29
GTPL,GTPL.NS,GTPL Hathway Limited,EQ,INE869I01013,,local_data_nse_equity_list,2026-04-29
GUFICBIO,GUFICBIO.NS,Gufic Biosciences Limited,EQ,INE742B01025,,local_data_nse_equity_list,2026-04-29
GUJALKALI,GUJALKALI.NS,Gujarat Alkalies and Chemicals Limited,EQ,INE186A01019,,local_data_nse_equity_list,2026-04-29
GUJAPOLLO,GUJAPOLLO.NS,Gujarat Apollo Industries Limited,EQ,INE826C01016,,local_data_nse_equity_list,2026-04-29
GUJGASLTD,GUJGASLTD.NS,Gujarat Gas Limited,EQ,INE844O01030,,local_data_nse_equity_list,2026-04-29
GUJRAFFIA,GUJRAFFIA.NS,Gujarat Raffia Industries Limited,EQ,INE610B01024,,local_data_nse_equity_list,2026-04-29
GUJTHEM,GUJTHEM.NS,Gujarat Themis Biosyn Limited,EQ,INE942C01045,,local_data_nse_equity_list,2026-04-29
GULFOILLUB,GULFOILLUB.NS,Gulf Oil Lubricants India Limited,EQ,INE635Q01029,,local_data_nse_equity_list,2026-04-29
GULFPETRO,GULFPETRO.NS,GP Petroleums Limited,EQ,INE586G01017,,local_data_nse_equity_list,2026-04-29
GULPOLY,GULPOLY.NS,Gulshan Polyols Limited,EQ,INE255D01024,,local_data_nse_equity_list,2026-04-29
GVKPIL,GVKPIL.NS,GVK Power & Infrastructure Limited,BE,INE251H01024,,local_data_nse_equity_list,2026-04-29
GVPIL,GVPIL.NS,GE Power India Limited,BE,INE878A01011,,local_data_nse_equity_list,2026-04-29
GVPTECH,GVPTECH.NS,GVP Infotech Limited,EQ,INE382T01030,,local_data_nse_equity_list,2026-04-29
GVT&D,GVT&D.NS,GE Vernova T&D India Limited,EQ,INE200A01026,,local_data_nse_equity_list,2026-04-29
HAL,HAL.NS,Hindustan Aeronautics Limited,EQ,INE066F01020,,local_data_nse_equity_list,2026-04-29
HALDER,HALDER.NS,Halder Venture Limited,EQ,INE115S01010,,local_data_nse_equity_list,2026-04-29
HALDYNGL,HALDYNGL.NS,Haldyn Glass Limited,EQ,INE506D01020,,local_data_nse_equity_list,2026-04-29
HALEOSLABS,HALEOSLABS.NS,HALEOS LABS LIMITED,EQ,INE320X01016,,local_data_nse_equity_list,2026-04-29
HAPPSTMNDS,HAPPSTMNDS.NS,Happiest Minds Technologies Limited,EQ,INE419U01012,,local_data_nse_equity_list,2026-04-29
HAPPYFORGE,HAPPYFORGE.NS,Happy Forgings Limited,EQ,INE330T01021,,local_data_nse_equity_list,2026-04-29
HARDWYN,HARDWYN.NS,Hardwyn India Limited,EQ,INE626Z01029,,local_data_nse_equity_list,2026-04-29
HARIOMPIPE,HARIOMPIPE.NS,Hariom Pipe Industries Limited,EQ,INE00EV01017,,local_data_nse_equity_list,2026-04-29
HARRMALAYA,HARRMALAYA.NS,Harrisons  Malayalam Limited,EQ,INE544A01019,,local_data_nse_equity_list,2026-04-29
HARSHA,HARSHA.NS,Harsha Engineers International Limited,EQ,INE0JUS01029,,local_data_nse_equity_list,2026-04-29
HATHWAY,HATHWAY.NS,Hathway Cable & Datacom Limited,EQ,INE982F01036,,local_data_nse_equity_list,2026-04-29
HATSUN,HATSUN.NS,Hatsun Agro Product Limited,EQ,INE473B01035,,local_data_nse_equity_list,2026-04-29
HAVELLS,HAVELLS.NS,Havells India Limited,EQ,INE176B01034,,local_data_nse_equity_list,2026-04-29
HAVISHA,HAVISHA.NS,Sri Havisha Hospitality and Infrastructure Limited,BE,INE293B01029,,local_data_nse_equity_list,2026-04-29
HAWKINCOOK,HAWKINCOOK.NS,Hawkins Cookers Limited,EQ,INE979B01015,,local_data_nse_equity_list,2026-04-29
HBESD,HBESD.NS,HB Estate Developers Limited,EQ,INE640B01021,,local_data_nse_equity_list,2026-04-29
HBLENGINE,HBLENGINE.NS,HBL Engineering Limited,EQ,INE292B01021,,local_data_nse_equity_list,2026-04-29
HBSL,HBSL.NS,HB Stockholdings Limited,EQ,INE550B01022,,local_data_nse_equity_list,2026-04-29
HCC,HCC.NS,Hindustan Construction Company Limited,EQ,INE549A01026,,local_data_nse_equity_list,2026-04-29
HCG,HCG.NS,Healthcare Global Enterprises Limited,EQ,INE075I01017,,local_data_nse_equity_list,2026-04-29
HCL-INSYS,HCL-INSYS.NS,HCL Infosystems Limited,EQ,INE236A01020,,local_data_nse_equity_list,2026-04-29
HCLTECH,HCLTECH.NS,HCL Technologies Limited,EQ,INE860A01027,,local_data_nse_equity_list,2026-04-29
HDBFS,HDBFS.NS,HDB Financial Services Limited,EQ,INE756I01012,,local_data_nse_equity_list,2026-04-29
HDFCAMC,HDFCAMC.NS,HDFC Asset Management Company Limited,EQ,INE127D01025,,local_data_nse_equity_list,2026-04-29
HDFCBANK,HDFCBANK.NS,HDFC Bank Limited,EQ,INE040A01034,,local_data_nse_equity_list,2026-04-29
HDFCLIFE,HDFCLIFE.NS,HDFC Life Insurance Company Limited,EQ,INE795G01014,,local_data_nse_equity_list,2026-04-29
HDIL,HDIL.NS,Housing Development and Infrastructure Limited,BZ,INE191I01012,,local_data_nse_equity_list,2026-04-29
HEADSUP,HEADSUP.NS,Heads UP Ventures Limited,EQ,INE759V01019,,local_data_nse_equity_list,2026-04-29
HECPROJECT,HECPROJECT.NS,HEC Infra Projects Limited,EQ,INE558R01013,,local_data_nse_equity_list,2026-04-29
HEG,HEG.NS,HEG Limited,EQ,INE545A01024,,local_data_nse_equity_list,2026-04-29
HEIDELBERG,HEIDELBERG.NS,HeidelbergCement India Limited,EQ,INE578A01017,,local_data_nse_equity_list,2026-04-29
HEMIPROP,HEMIPROP.NS,Hemisphere Properties India Limited,EQ,INE0AJG01018,,local_data_nse_equity_list,2026-04-29
HERANBA,HERANBA.NS,Heranba Industries Limited,EQ,INE694N01015,,local_data_nse_equity_list,2026-04-29
HERITGFOOD,HERITGFOOD.NS,Heritage Foods Limited,EQ,INE978A01027,,local_data_nse_equity_list,2026-04-29
HEROMOTOCO,HEROMOTOCO.NS,Hero MotoCorp Limited,EQ,INE158A01026,,local_data_nse_equity_list,2026-04-29
HESTERBIO,HESTERBIO.NS,Hester Biosciences Limited,EQ,INE782E01017,,local_data_nse_equity_list,2026-04-29
HEXATRADEX,HEXATRADEX.NS,Hexa Tradex Limited,EQ,INE750M01017,,local_data_nse_equity_list,2026-04-29
HEXT,HEXT.NS,Hexaware Technologies Limited,EQ,INE093A01041,,local_data_nse_equity_list,2026-04-29
HFCL,HFCL.NS,HFCL Limited,EQ,INE548A01028,,local_data_nse_equity_list,2026-04-29
HGINFRA,HGINFRA.NS,H.G. Infra Engineering Limited,EQ,INE926X01010,,local_data_nse_equity_list,2026-04-29
HGM,HGM.NS,HandsOn Global Management (HGM) Limited,EQ,INE596H01014,,local_data_nse_equity_list,2026-04-29
HGS,HGS.NS,Hinduja Global Solutions Limited,EQ,INE170I01016,,local_data_nse_equity_list,2026-04-29
HIKAL,HIKAL.NS,Hikal Limited,EQ,INE475B01022,,local_data_nse_equity_list,2026-04-29
HILINFRA,HILINFRA.NS,Highway Infrastructure Limited,BE,INE00RL01028,,local_data_nse_equity_list,2026-04-29
HILTON,HILTON.NS,Hilton Metal Forging Limited,EQ,INE788H01017,,local_data_nse_equity_list,2026-04-29
HIMATSEIDE,HIMATSEIDE.NS,Himatsingka Seide Limited,EQ,INE049A01027,,local_data_nse_equity_list,2026-04-29
HINDALCO,HINDALCO.NS,Hindalco Industries Limited,EQ,INE038A01020,,local_data_nse_equity_list,2026-04-29
HINDCOMPOS,HINDCOMPOS.NS,Hindustan Composites Limited,EQ,INE310C01029,,local_data_nse_equity_list,2026-04-29
HINDCON,HINDCON.NS,Hindcon Chemicals Limited,BE,INE642Y01029,,local_data_nse_equity_list,2026-04-29
HINDCOPPER,HINDCOPPER.NS,Hindustan Copper Limited,EQ,INE531E01026,,local_data_nse_equity_list,2026-04-29
HINDOILEXP,HINDOILEXP.NS,Hindustan Oil Exploration Company Limited,EQ,INE345A01011,,local_data_nse_equity_list,2026-04-29
HINDPETRO,HINDPETRO.NS,Hindustan Petroleum Corporation Limited,EQ,INE094A01015,,local_data_nse_equity_list,2026-04-29
HINDUNILVR,HINDUNILVR.NS,Hindustan Unilever Limited,EQ,INE030A01027,,local_data_nse_equity_list,2026-04-29
HINDWAREAP,HINDWAREAP.NS,Hindware Home Innovation Limited,EQ,INE05AN01011,,local_data_nse_equity_list,2026-04-29
HINDZINC,HINDZINC.NS,Hindustan Zinc Limited,EQ,INE267A01025,,local_data_nse_equity_list,2026-04-29
HIRECT,HIRECT.NS,Hind Rectifiers Limited,EQ,INE835D01023,,local_data_nse_equity_list,2026-04-29
HISARMETAL,HISARMETAL.NS,Hisar Metal Industries Limited,EQ,INE598C01011,,local_data_nse_equity_list,2026-04-29
HITECH,HITECH.NS,Hi-Tech Pipes Limited,EQ,INE106T01025,,local_data_nse_equity_list,2026-04-29
HITECHCORP,HITECHCORP.NS,Hitech Corporation Limited,EQ,INE120D01012,,local_data_nse_equity_list,2026-04-29
HITECHGEAR,HITECHGEAR.NS,The Hi-Tech Gears Limited,BE,INE127B01011,,local_data_nse_equity_list,2026-04-29
HLEGLAS,HLEGLAS.NS,HLE Glascoat Limited,EQ,INE461D01028,,local_data_nse_equity_list,2026-04-29
HLVLTD,HLVLTD.NS,HLV LIMITED,EQ,INE102A01024,,local_data_nse_equity_list,2026-04-29
HMAAGRO,HMAAGRO.NS,HMA Agro Industries Limited,EQ,INE0ECP01024,,local_data_nse_equity_list,2026-04-29
HMT,HMT.NS,HMT Limited,BZ,INE262A01018,,local_data_nse_equity_list,2026-04-29
HMVL,HMVL.NS,Hindustan Media Ventures Limited,EQ,INE871K01015,,local_data_nse_equity_list,2026-04-29
HNDFDS,HNDFDS.NS,Hindustan Foods Limited,EQ,INE254N01026,,local_data_nse_equity_list,2026-04-29
HOMEFIRST,HOMEFIRST.NS,Home First Finance Company India Limited,EQ,INE481N01025,,local_data_nse_equity_list,2026-04-29
HONASA,HONASA.NS,Honasa Consumer Limited,EQ,INE0J5401028,,local_data_nse_equity_list,2026-04-29
HONAUT,HONAUT.NS,Honeywell Automation India Limited,EQ,INE671A01010,,local_data_nse_equity_list,2026-04-29
HONDAPOWER,HONDAPOWER.NS,Honda India Power Products Limited,EQ,INE634A01018,,local_data_nse_equity_list,2026-04-29
HPAL,HPAL.NS,HP Adhesives Limited,EQ,INE0GSL01024,,local_data_nse_equity_list,2026-04-29
HPIL,HPIL.NS,Hindprakash Industries Limited,EQ,INE05X901010,,local_data_nse_equity_list,2026-04-29
HPL,HPL.NS,HPL Electric & Power Limited,EQ,INE495S01016,,local_data_nse_equity_list,2026-04-29
HSCL,HSCL.NS,Himadri Speciality Chemical Limited,EQ,INE019C01026,,local_data_nse_equity_list,2026-04-29
HTMEDIA,HTMEDIA.NS,HT Media Limited,EQ,INE501G01024,,local_data_nse_equity_list,2026-04-29
HUBTOWN,HUBTOWN.NS,Hubtown Limited,EQ,INE703H01016,,local_data_nse_equity_list,2026-04-29
HUDCO,HUDCO.NS,Housing & Urban Development Corporation Limited,EQ,INE031A01017,,local_data_nse_equity_list,2026-04-29
HUHTAMAKI,HUHTAMAKI.NS,Huhtamaki India Limited,EQ,INE275B01026,,local_data_nse_equity_list,2026-04-29
HYBRIDFIN,HYBRIDFIN.NS,Hybrid Financial Services Limited,EQ,INE965B01022,,local_data_nse_equity_list,2026-04-29
HYUNDAI,HYUNDAI.NS,Hyundai Motor India Limited,EQ,INE0V6F01027,,local_data_nse_equity_list,2026-04-29
IBULLSLTD,IBULLSLTD.NS,Indiabulls Limited,EQ,INE126M01010,,local_data_nse_equity_list,2026-04-29
ICDSLTD,ICDSLTD.NS,ICDS Limited,BE,INE613B01010,,local_data_nse_equity_list,2026-04-29
ICEMAKE,ICEMAKE.NS,Ice Make Refrigeration Limited,EQ,INE520Y01019,,local_data_nse_equity_list,2026-04-29
ICICIAMC,ICICIAMC.NS,ICICI Prudential Asset Management Company Limited,EQ,INE346A01027,,local_data_nse_equity_list,2026-04-29
ICICIBANK,ICICIBANK.NS,ICICI Bank Limited,EQ,INE090A01021,,local_data_nse_equity_list,2026-04-29
ICICIGI,ICICIGI.NS,ICICI Lombard General Insurance Company Limited,EQ,INE765G01017,,local_data_nse_equity_list,2026-04-29
ICICIPRULI,ICICIPRULI.NS,ICICI Prudential Life Insurance Company Limited,EQ,INE726G01019,,local_data_nse_equity_list,2026-04-29
ICIL,ICIL.NS,Indo Count Industries Limited,EQ,INE483B01026,,local_data_nse_equity_list,2026-04-29
ICRA,ICRA.NS,ICRA Limited,EQ,INE725G01011,,local_data_nse_equity_list,2026-04-29
IDBI,IDBI.NS,IDBI Bank Limited,EQ,INE008A01015,,local_data_nse_equity_list,2026-04-29
IDEA,IDEA.NS,Vodafone Idea Limited,EQ,INE669E01016,,local_data_nse_equity_list,2026-04-29
IDEAFORGE,IDEAFORGE.NS,Ideaforge Technology Limited,EQ,INE349Y01013,,local_data_nse_equity_list,2026-04-29
IDFCFIRSTB,IDFCFIRSTB.NS,IDFC First Bank Limited,EQ,INE092T01019,,local_data_nse_equity_list,2026-04-29
IEX,IEX.NS,Indian Energy Exchange Limited,EQ,INE022Q01020,,local_data_nse_equity_list,2026-04-29
IFBAGRO,IFBAGRO.NS,IFB Agro Industries Limited,EQ,INE076C01018,,local_data_nse_equity_list,2026-04-29
IFBIND,IFBIND.NS,IFB Industries Limited,EQ,INE559A01017,,local_data_nse_equity_list,2026-04-29
IFCI,IFCI.NS,IFCI Limited,EQ,INE039A01010,,local_data_nse_equity_list,2026-04-29
IFGLEXPOR,IFGLEXPOR.NS,IFGL Refractories Limited,EQ,INE133Y01011,,local_data_nse_equity_list,2026-04-29
IGARASHI,IGARASHI.NS,Igarashi Motors India Limited,EQ,INE188B01013,,local_data_nse_equity_list,2026-04-29
IGCL,IGCL.NS,Indogulf Cropsciences Limited,EQ,INE05J901018,,local_data_nse_equity_list,2026-04-29
IGIL,IGIL.NS,International Gemmological Institute (India) Limited,EQ,INE0Q9301021,,local_data_nse_equity_list,2026-04-29
IGL,IGL.NS,Indraprastha Gas Limited,EQ,INE203G01027,,local_data_nse_equity_list,2026-04-29
IGPL,IGPL.NS,IG Petrochemicals Limited,EQ,INE204A01010,,local_data_nse_equity_list,2026-04-29
IIFL,IIFL.NS,IIFL Finance Limited,EQ,INE530B01024,,local_data_nse_equity_list,2026-04-29
IIFLCAPS,IIFLCAPS.NS,IIFL Capital Services Limited,EQ,INE489L01022,,local_data_nse_equity_list,2026-04-29
IITL,IITL.NS,Industrial Investment Trust Limited,EQ,INE886A01014,,local_data_nse_equity_list,2026-04-29
IKIO,IKIO.NS,IKIO Technologies Limited,EQ,INE0LOJ01019,,local_data_nse_equity_list,2026-04-29
IKS,IKS.NS,Inventurus Knowledge Solutions Limited,EQ,INE115Q01022,,local_data_nse_equity_list,2026-04-29
IL&FSENGG,IL&FSENGG.NS,IL&FS Engineering and Construction Company Limited,BZ,INE369I01014,,local_data_nse_equity_list,2026-04-29
IL&FSTRANS,IL&FSTRANS.NS,IL&FS Transportation Networks Limited,BZ,INE975G01012,,local_data_nse_equity_list,2026-04-29
IMAGICAA,IMAGICAA.NS,Imagicaaworld Entertainment Limited,EQ,INE172N01012,,local_data_nse_equity_list,2026-04-29
IMFA,IMFA.NS,Indian Metals & Ferro Alloys Limited,EQ,INE919H01018,,local_data_nse_equity_list,2026-04-29
IMPAL,IMPAL.NS,India Motor Parts and Accessories Limited,EQ,INE547E01014,,local_data_nse_equity_list,2026-04-29
IMPEXFERRO,IMPEXFERRO.NS,Impex Ferro Tech Limited,BZ,INE691G01015,,local_data_nse_equity_list,2026-04-29
INA,INA.NS,Insolation Energy Limited,EQ,INE0LGX01024,,local_data_nse_equity_list,2026-04-29
INCREDIBLE,INCREDIBLE.NS,INCREDIBLE INDUSTRIES LIMITED,EQ,INE452L01012,,local_data_nse_equity_list,2026-04-29
INDBANK,INDBANK.NS,Indbank Merchant Banking Services Limited,EQ,INE841B01017,,local_data_nse_equity_list,2026-04-29
INDGN,INDGN.NS,Indegene Limited,EQ,INE065X01017,,local_data_nse_equity_list,2026-04-29
INDHOTEL,INDHOTEL.NS,The Indian Hotels Company Limited,EQ,INE053A01029,,local_data_nse_equity_list,2026-04-29
INDIACEM,INDIACEM.NS,The India Cements Limited,EQ,INE383A01012,,local_data_nse_equity_list,2026-04-29
INDIAGLYCO,INDIAGLYCO.NS,India Glycols Limited,EQ,INE560A01023,,local_data_nse_equity_list,2026-04-29
INDIAMART,INDIAMART.NS,Indiamart Intermesh Limited,EQ,INE933S01016,,local_data_nse_equity_list,2026-04-29
INDIANB,INDIANB.NS,Indian Bank,EQ,INE562A01011,,local_data_nse_equity_list,2026-04-29
INDIANCARD,INDIANCARD.NS,Indian Card Clothing Company Limited,EQ,INE061A01014,,local_data_nse_equity_list,2026-04-29
